0.37270233035087585,0.050279416143894196,-0.16577111184597015,0,0
-0.3205113112926483,0.023141633719205856,0.004935398697853088,0,0
-0.3423842787742615,-0.049469705671072006,-0.3134051263332367,0,0
0.09775030612945557,0.12947463989257812,0.16309389472007751,0,0
0.3740026354789734,0.029825985431671143,0.1347190886735916,0,0
-0.16435560584068298,0.16042087972164154,0.18358072638511658,0,0
-0.04432639852166176,-0.01683395728468895,0.037845272570848465,1,0
-0.29376932978630066,-0.033035896718502045,0.010059729218482971,0,0
-0.19469982385635376,0.008552740328013897,0.31364890933036804,0,0
-0.3226012885570526,0.14677034318447113,-0.21621857583522797,0,0
0.15780137479305267,-0.06309577077627182,0.11929493397474289,0,0
-0.06997883319854736,0.12447644770145416,-0.1937970519065857,0,0
-0.03124324604868889,0.05231664329767227,-0.19208449125289917,0,0
-0.2954569458961487,0.09601709246635437,-0.14023423194885254,0,0
0.2485719919204712,0.02500041015446186,-0.3328627049922943,0,0
0.29529398679733276,0.0999213457107544,-0.3080691695213318,0,0
0.2714695334434509,-0.07436336576938629,-0.2527434527873993,0,0
-0.2483728528022766,0.14654524624347687,0.17757219076156616,0,0
-0.185348778963089,-0.02674405835568905,0.4609854817390442,0,0
0.1368343085050583,0.01226892787963152,-0.3595949411392212,0,0
-0.04178442060947418,-0.03816595301032066,-0.12906910479068756,0,0
0.11454933881759644,0.09533917903900146,0.0009429783676750958,0,0
-0.236527681350708,-0.015103522688150406,-0.2917804419994354,0,0
-0.30722057819366455,0.03535616770386696,0.46699991822242737,0,0
0.28967535495758057,-0.04999803006649017,-0.1448378711938858,0,0
0.08056943118572235,0.15120097994804382,0.23715068399906158,0,0
-0.34930500388145447,-0.0503380112349987,-0.35954153537750244,0,0
-0.0412701778113842,0.12523654103279114,0.08051790297031403,0,0
0.37186911702156067,0.10545903444290161,0.4224849045276642,0,0
0.17329464852809906,-0.026404177770018578,0.39266863465309143,0,0
0.14134104549884796,-0.0644724890589714,0.12217994779348373,0,0
0.18128769099712372,-0.03038429096341133,0.4654006063938141,0,0
0.26000621914863586,0.020205294713377953,0.2279050350189209,0,0
0.12910977005958557,0.043617282062768936,-0.1511080414056778,0,0
0.05486289784312248,0.05659235268831253,-0.37721389532089233,0,0
